,BOROUGH,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,TOTAL_CALL
3815036,MANHATTAN,2015-12-14,64,51,0.0,10,13,0,1,False,1022
3819164,RICHMOND / STATEN ISLAND,2015-12-15,64,52,0.39,10,28,1,1,False,167
3819109,QUEENS,2015-12-15,64,52,0.39,10,28,1,1,False,758
3819110,MANHATTAN,2015-12-15,64,52,0.39,10,28,1,1,False,956
3819111,BROOKLYN,2015-12-15,64,52,0.39,10,28,1,1,False,1162
3819119,BRONX,2015-12-15,64,52,0.39,10,28,1,1,False,864
3823045,RICHMOND / STATEN ISLAND,2015-12-16,52,46,0.0,10,16,2,1,False,150
3823024,MANHATTAN,2015-12-16,52,46,0.0,10,16,2,1,False,957
3823019,BROOKLYN,2015-12-16,52,46,0.0,10,16,2,1,False,1118
3823016,BRONX,2015-12-16,52,46,0.0,10,16,2,1,False,901
3823017,QUEENS,2015-12-16,52,46,0.0,10,16,2,1,False,742
3826885,MANHATTAN,2015-12-17,59,50,0.05,10,13,3,1,False,1018
3826884,QUEENS,2015-12-17,59,50,0.05,10,13,3,1,False,764
3826905,RICHMOND / STATEN ISLAND,2015-12-17,59,50,0.05,10,13,3,1,False,185
3826886,BROOKLYN,2015-12-17,59,50,0.05,10,13,3,1,False,1088
3826889,BRONX,2015-12-17,59,50,0.05,10,13,3,1,False,840
3830779,MANHATTAN,2015-12-18,57,39,0.88,10,21,4,1,False,1084
3830780,BROOKLYN,2015-12-18,57,39,0.88,10,21,4,1,False,1119
3830781,BRONX,2015-12-18,57,39,0.88,10,21,4,1,False,812
3830784,QUEENS,2015-12-18,57,39,0.88,10,21,4,1,False,744
3830933,RICHMOND / STATEN ISLAND,2015-12-18,57,39,0.88,10,21,4,1,False,155
3834724,RICHMOND / STATEN ISLAND,2015-12-19,40,36,0.01,10,24,5,1,False,158
3834693,BROOKLYN,2015-12-19,40,36,0.01,10,24,5,1,False,987
3834696,MANHATTAN,2015-12-19,40,36,0.01,10,24,5,1,False,882
3834697,QUEENS,2015-12-19,40,36,0.01,10,24,5,1,False,770
3834698,BRONX,2015-12-19,40,36,0.01,10,24,5,1,False,799
3838465,RICHMOND / STATEN ISLAND,2015-12-20,44,36,0.0,10,20,6,1,False,135
3838294,QUEENS,2015-12-20,44,36,0.0,10,20,6,1,False,716
3838292,MANHATTAN,2015-12-20,44,36,0.0,10,20,6,1,False,802
3838289,BRONX,2015-12-20,44,36,0.0,10,20,6,1,False,801
3838290,BROOKLYN,2015-12-20,44,36,0.0,10,20,6,1,False,978
3841726,BROOKLYN,2015-12-21,57,40,0.0,10,15,0,1,False,1126
3841721,BRONX,2015-12-21,57,40,0.0,10,15,0,1,False,881
3841740,RICHMOND / STATEN ISLAND,2015-12-21,57,40,0.0,10,15,0,1,False,147
3841741,QUEENS,2015-12-21,57,40,0.0,10,15,0,1,False,709
3841733,MANHATTAN,2015-12-21,57,40,0.0,10,15,0,1,False,1006
3845623,RICHMOND / STATEN ISLAND,2015-12-22,63,55,0.0,10,14,1,1,False,167
3845598,MANHATTAN,2015-12-22,63,55,0.0,10,14,1,1,False,985
3845592,QUEENS,2015-12-22,63,55,0.0,10,14,1,1,False,741
3845591,BROOKLYN,2015-12-22,63,55,0.0,10,14,1,1,False,1074
3845590,BRONX,2015-12-22,63,55,0.0,10,14,1,1,False,898
3849455,QUEENS,2015-12-23,63,50,0.18,8,16,2,1,False,778
3849456,MANHATTAN,2015-12-23,63,50,0.18,8,16,2,1,False,961
3849457,BROOKLYN,2015-12-23,63,50,0.18,8,16,2,1,False,1143
3849460,BRONX,2015-12-23,63,50,0.18,8,16,2,1,False,876
3849461,RICHMOND / STATEN ISLAND,2015-12-23,63,50,0.18,8,16,2,1,False,161
3853374,MANHATTAN,2015-12-24,72,59,1.46,10,18,3,1,False,970
3853375,QUEENS,2015-12-24,72,59,1.46,10,18,3,1,False,782
3853376,BRONX,2015-12-24,72,59,1.46,10,18,3,1,False,832
3853379,BROOKLYN,2015-12-24,72,59,1.46,10,18,3,1,False,1080
3853441,RICHMOND / STATEN ISLAND,2015-12-24,72,59,1.46,10,18,3,1,False,157
3803657,RICHMOND / STATEN ISLAND,2015-12-25,63,54,0.0,10,7,4,1,True,156
3803652,QUEENS,2015-12-25,63,54,0.0,10,7,4,1,True,732
3803653,BRONX,2015-12-25,63,54,0.0,10,7,4,1,True,936
3803654,BROOKLYN,2015-12-25,63,54,0.0,10,7,4,1,True,1054
3803658,MANHATTAN,2015-12-25,63,54,0.0,10,7,4,1,True,783
3857227,RICHMOND / STATEN ISLAND,2015-12-26,58,46,0.03,10,16,5,1,False,157
3857195,BRONX,2015-12-26,58,46,0.03,10,16,5,1,False,791
3857197,QUEENS,2015-12-26,58,46,0.03,10,16,5,1,False,674
3857200,MANHATTAN,2015-12-26,58,46,0.03,10,16,5,1,False,755
3857201,BROOKLYN,2015-12-26,58,46,0.03,10,16,5,1,False,1008
3860580,QUEENS,2015-12-27,63,46,0.14,10,17,6,1,False,770
3860582,MANHATTAN,2015-12-27,63,46,0.14,10,17,6,1,False,796
3860583,BROOKLYN,2015-12-27,63,46,0.14,10,17,6,1,False,1073
3860590,BRONX,2015-12-27,63,46,0.14,10,17,6,1,False,775
3860633,RICHMOND / STATEN ISLAND,2015-12-27,63,46,0.14,10,17,6,1,False,150
3864145,BROOKLYN,2015-12-28,46,35,0.02,10,23,0,1,False,973
3864239,RICHMOND / STATEN ISLAND,2015-12-28,46,35,0.02,10,23,0,1,False,156
3864152,MANHATTAN,2015-12-28,46,35,0.02,10,23,0,1,False,933
3864144,QUEENS,2015-12-28,46,35,0.02,10,23,0,1,False,745
3864147,BRONX,2015-12-28,46,35,0.02,10,23,0,1,False,853
3867804,MANHATTAN,2015-12-29,47,34,0.37,10,23,1,1,False,923
3867805,QUEENS,2015-12-29,47,34,0.37,10,23,1,1,False,690
3867806,BRONX,2015-12-29,47,34,0.37,10,23,1,1,False,878
3867808,BROOKLYN,2015-12-29,47,34,0.37,10,23,1,1,False,944
3867809,RICHMOND / STATEN ISLAND,2015-12-29,47,34,0.37,10,23,1,1,False,154
3871397,BRONX,2015-12-30,48,39,0.13,10,9,2,1,False,804
3871393,BROOKLYN,2015-12-30,48,39,0.13,10,9,2,1,False,1026
3871395,QUEENS,2015-12-30,48,39,0.13,10,9,2,1,False,684
3871396,RICHMOND / STATEN ISLAND,2015-12-30,48,39,0.13,10,9,2,1,False,165
3871402,MANHATTAN,2015-12-30,48,39,0.13,10,9,2,1,False,915
3875011,RICHMOND / STATEN ISLAND,2015-12-31,50,43,0.2,10,17,3,1,False,149
3874989,BRONX,2015-12-31,50,43,0.2,10,17,3,1,False,795
3874994,MANHATTAN,2015-12-31,50,43,0.2,10,17,3,1,False,876
3874987,BROOKLYN,2015-12-31,50,43,0.2,10,17,3,1,False,945
3874988,QUEENS,2015-12-31,50,43,0.2,10,17,3,1,False,681
3878433,BRONX,2016-01-01,43,36,0.0,10,18,4,1,True,1032
3878434,MANHATTAN,2016-01-01,43,36,0.0,10,18,4,1,True,1377
3878435,BROOKLYN,2016-01-01,43,36,0.0,10,18,4,1,True,1353
3878439,QUEENS,2016-01-01,43,36,0.0,10,18,4,1,True,940
3878513,RICHMOND / STATEN ISLAND,2016-01-01,43,36,0.0,10,18,4,1,True,176
3883351,RICHMOND / STATEN ISLAND,2016-01-02,41,35,0.0,10,20,5,1,False,143
3883334,MANHATTAN,2016-01-02,41,35,0.0,10,20,5,1,False,797
3883316,QUEENS,2016-01-02,41,35,0.0,10,20,5,1,False,706
3883313,BROOKLYN,2016-01-02,41,35,0.0,10,20,5,1,False,911
3883312,BRONX,2016-01-02,41,35,0.0,10,20,5,1,False,882
3886751,BROOKLYN,2016-01-04,38,16,0.0,10,28,0,1,False,1083
3886752,BRONX,2016-01-04,38,16,0.0,10,28,0,1,False,864
3886753,QUEENS,2016-01-04,38,16,0.0,10,28,0,1,False,684
3886759,RICHMOND / STATEN ISLAND,2016-01-04,38,16,0.0,10,28,0,1,False,151
3886762,MANHATTAN,2016-01-04,38,16,0.0,10,28,0,1,False,925
3890464,RICHMOND / STATEN ISLAND,2016-01-05,30,14,0.0,10,23,1,1,False,158
3890463,MANHATTAN,2016-01-05,30,14,0.0,10,23,1,1,False,883
3890462,BROOKLYN,2016-01-05,30,14,0.0,10,23,1,1,False,987
3890459,BRONX,2016-01-05,30,14,0.0,10,23,1,1,False,862
3890458,QUEENS,2016-01-05,30,14,0.0,10,23,1,1,False,724
3894072,BROOKLYN,2016-01-06,42,27,0.0,10,12,2,1,False,1140
3894074,BRONX,2016-01-06,42,27,0.0,10,12,2,1,False,934
3894080,QUEENS,2016-01-06,42,27,0.0,10,12,2,1,False,708
3894083,MANHATTAN,2016-01-06,42,27,0.0,10,12,2,1,False,971
3894097,RICHMOND / STATEN ISLAND,2016-01-06,42,27,0.0,10,12,2,1,False,160
3898027,RICHMOND / STATEN ISLAND,2016-01-07,47,33,0.0,10,10,3,1,False,144
3898002,QUEENS,2016-01-07,47,33,0.0,10,10,3,1,False,744
3897989,MANHATTAN,2016-01-07,47,33,0.0,10,10,3,1,False,946
3897986,BROOKLYN,2016-01-07,47,33,0.0,10,10,3,1,False,1143
3897985,BRONX,2016-01-07,47,33,0.0,10,10,3,1,False,885
3901847,BROOKLYN,2016-01-08,46,35,0.0,10,16,4,1,False,1112
3901848,MANHATTAN,2016-01-08,46,35,0.0,10,16,4,1,False,997
3901850,QUEENS,2016-01-08,46,35,0.0,10,16,4,1,False,725
3901854,RICHMOND / STATEN ISLAND,2016-01-08,46,35,0.0,10,16,4,1,False,144
3901857,BRONX,2016-01-08,46,35,0.0,10,16,4,1,False,896
3905729,MANHATTAN,2016-01-10,59,42,0.63,10,26,6,1,False,828
3905724,BROOKLYN,2016-01-10,59,42,0.63,10,26,6,1,False,1026
3905758,RICHMOND / STATEN ISLAND,2016-01-10,59,42,0.63,10,26,6,1,False,143
3905721,BRONX,2016-01-10,59,42,0.63,10,26,6,1,False,806
3905722,QUEENS,2016-01-10,59,42,0.63,10,26,6,1,False,689
3909213,BRONX,2016-01-11,40,28,0.79,10,22,0,1,False,899
3909216,QUEENS,2016-01-11,40,28,0.79,10,22,0,1,False,715
3909219,MANHATTAN,2016-01-11,40,28,0.79,10,22,0,1,False,940
3909226,BROOKLYN,2016-01-11,40,28,0.79,10,22,0,1,False,1066
3909243,RICHMOND / STATEN ISLAND,2016-01-11,40,28,0.79,10,22,0,1,False,169
3913035,RICHMOND / STATEN ISLAND,2016-01-12,44,27,0.0,10,26,1,1,False,166
3913008,BROOKLYN,2016-01-12,44,27,0.0,10,26,1,1,False,1034
3913007,QUEENS,2016-01-12,44,27,0.0,10,26,1,1,False,729
3913006,MANHATTAN,2016-01-12,44,27,0.0,10,26,1,1,False,886
3913002,BRONX,2016-01-12,44,27,0.0,10,26,1,1,False,887
3916704,QUEENS,2016-01-13,31,24,0.0,10,28,2,1,False,698
3916705,MANHATTAN,2016-01-13,31,24,0.0,10,28,2,1,False,946
3916706,BROOKLYN,2016-01-13,31,24,0.0,10,28,2,1,False,1042
3916707,BRONX,2016-01-13,31,24,0.0,10,28,2,1,False,904
3916756,RICHMOND / STATEN ISLAND,2016-01-13,31,24,0.0,10,28,2,1,False,128
3920430,BROOKLYN,2016-01-14,39,24,0.0,10,17,3,1,False,1069
3920429,MANHATTAN,2016-01-14,39,24,0.0,10,17,3,1,False,909
3920543,RICHMOND / STATEN ISLAND,2016-01-14,39,24,0.0,10,17,3,1,False,156
3920422,BRONX,2016-01-14,39,24,0.0,10,17,3,1,False,849
3920425,QUEENS,2016-01-14,39,24,0.0,10,17,3,1,False,726
3924131,BRONX,2016-01-15,50,35,0.0,10,18,4,1,False,933
3924132,MANHATTAN,2016-01-15,50,35,0.0,10,18,4,1,False,976
3924137,QUEENS,2016-01-15,50,35,0.0,10,18,4,1,False,722
3924138,BROOKLYN,2016-01-15,50,35,0.0,10,18,4,1,False,1081
3924176,RICHMOND / STATEN ISLAND,2016-01-15,50,35,0.0,10,18,4,1,False,146
3927997,BROOKLYN,2016-01-16,51,42,0.24,10,18,5,1,False,1104
3927992,MANHATTAN,2016-01-16,51,42,0.24,10,18,5,1,False,881
3928047,RICHMOND / STATEN ISLAND,2016-01-16,51,42,0.24,10,18,5,1,False,159
3927989,QUEENS,2016-01-16,51,42,0.24,10,18,5,1,False,682
3927990,BRONX,2016-01-16,51,42,0.24,10,18,5,1,False,826
3931641,BRONX,2016-01-17,43,30,0.02,10,15,6,1,False,882
3931643,QUEENS,2016-01-17,43,30,0.02,10,15,6,1,False,689
3931647,BROOKLYN,2016-01-17,43,30,0.02,10,15,6,1,False,921
3931649,MANHATTAN,2016-01-17,43,30,0.02,10,15,6,1,False,835
3931693,RICHMOND / STATEN ISLAND,2016-01-17,43,30,0.02,10,15,6,1,False,145
3935113,QUEENS,2016-01-18,33,20,0.05,10,26,0,1,True,675
3935114,BROOKLYN,2016-01-18,33,20,0.05,10,26,0,1,True,985
3935116,BRONX,2016-01-18,33,20,0.05,10,26,0,1,True,837
3935119,MANHATTAN,2016-01-18,33,20,0.05,10,26,0,1,True,830
3935134,RICHMOND / STATEN ISLAND,2016-01-18,33,20,0.05,10,26,0,1,True,157
3938605,MANHATTAN,2016-01-19,30,19,0.0,10,29,1,1,False,972
3938602,BROOKLYN,2016-01-19,30,19,0.0,10,29,1,1,False,1114
3938637,RICHMOND / STATEN ISLAND,2016-01-19,30,19,0.0,10,29,1,1,False,155
3938597,BRONX,2016-01-19,30,19,0.0,10,29,1,1,False,914
3938599,QUEENS,2016-01-19,30,19,0.0,10,29,1,1,False,730
3942482,QUEENS,2016-01-20,37,30,0.0,10,26,2,1,False,724
3942483,BRONX,2016-01-20,37,30,0.0,10,26,2,1,False,908
3942489,RICHMOND / STATEN ISLAND,2016-01-20,37,30,0.0,10,26,2,1,False,146
3942490,MANHATTAN,2016-01-20,37,30,0.0,10,26,2,1,False,945
3942493,BROOKLYN,2016-01-20,37,30,0.0,10,26,2,1,False,1047
3946264,MANHATTAN,2016-01-21,37,28,0.0,10,21,3,1,False,976
3946259,RICHMOND / STATEN ISLAND,2016-01-21,37,28,0.0,10,21,3,1,False,159
3946254,QUEENS,2016-01-21,37,28,0.0,10,21,3,1,False,706
3946253,BROOKLYN,2016-01-21,37,28,0.0,10,21,3,1,False,1034
3946252,BRONX,2016-01-21,37,28,0.0,10,21,3,1,False,883
3950010,BRONX,2016-01-22,30,23,0.0,10,16,4,1,False,906
3950013,QUEENS,2016-01-22,30,23,0.0,10,16,4,1,False,745
3950019,BROOKLYN,2016-01-22,30,23,0.0,10,16,4,1,False,1061
3950024,MANHATTAN,2016-01-22,30,23,0.0,10,16,4,1,False,1028
3950049,RICHMOND / STATEN ISLAND,2016-01-22,30,23,0.0,10,16,4,1,False,165
3953954,RICHMOND / STATEN ISLAND,2016-01-23,28,25,0.16,7,33,5,1,False,153
3953923,BROOKLYN,2016-01-23,28,25,0.16,7,33,5,1,False,1079
3953920,BRONX,2016-01-23,28,25,0.16,7,33,5,1,False,968
3953916,QUEENS,2016-01-23,28,25,0.16,7,33,5,1,False,830
3953915,MANHATTAN,2016-01-23,28,25,0.16,7,33,5,1,False,964
3957909,QUEENS,2016-01-24,36,24,0.8,10,29,6,1,False,875
3957910,BRONX,2016-01-24,36,24,0.8,10,29,6,1,False,963
3957912,BROOKLYN,2016-01-24,36,24,0.8,10,29,6,1,False,1094
3957925,MANHATTAN,2016-01-24,36,24,0.8,10,29,6,1,False,862
3957939,RICHMOND / STATEN ISLAND,2016-01-24,36,24,0.8,10,29,6,1,False,188
3961918,RICHMOND / STATEN ISLAND,2016-01-26,48,36,0.0,10,12,1,1,False,181
3961899,BROOKLYN,2016-01-26,48,36,0.0,10,12,1,1,False,1261
3961897,QUEENS,2016-01-26,48,36,0.0,10,12,1,1,False,835
3961892,MANHATTAN,2016-01-26,48,36,0.0,10,12,1,1,False,993
3961891,BRONX,2016-01-26,48,36,0.0,10,12,1,1,False,982
3966144,QUEENS,2016-01-27,47,36,0.01,10,21,2,1,False,734
3966145,BRONX,2016-01-27,47,36,0.01,10,21,2,1,False,960
3966146,MANHATTAN,2016-01-27,47,36,0.01,10,21,2,1,False,951
3966150,BROOKLYN,2016-01-27,47,36,0.01,10,21,2,1,False,1146
3966213,RICHMOND / STATEN ISLAND,2016-01-27,47,36,0.01,10,21,2,1,False,175
3970197,RICHMOND / STATEN ISLAND,2016-01-28,43,32,0.0,10,13,3,1,False,154
3970116,BROOKLYN,2016-01-28,43,32,0.0,10,13,3,1,False,1132
3970113,QUEENS,2016-01-28,43,32,0.0,10,13,3,1,False,802
3970111,BRONX,2016-01-28,43,32,0.0,10,13,3,1,False,947
3970110,MANHATTAN,2016-01-28,43,32,0.0,10,13,3,1,False,1003
3974149,BRONX,2016-01-29,41,32,0.0,10,24,4,1,False,974
3974150,MANHATTAN,2016-01-29,41,32,0.0,10,24,4,1,False,1024
3974153,BROOKLYN,2016-01-29,41,32,0.0,10,24,4,1,False,1130
3974155,QUEENS,2016-01-29,41,32,0.0,10,24,4,1,False,775
3974180,RICHMOND / STATEN ISLAND,2016-01-29,41,32,0.0,10,24,4,1,False,165
3981905,RICHMOND / STATEN ISLAND,2016-01-30,40,30,0.0,10,14,5,1,False,155
3981884,QUEENS,2016-01-30,40,30,0.0,10,14,5,1,False,688
3981883,MANHATTAN,2016-01-30,40,30,0.0,10,14,5,1,False,916
3981882,BROOKLYN,2016-01-30,40,30,0.0,10,14,5,1,False,1087
3981880,BRONX,2016-01-30,40,30,0.0,10,14,5,1,False,907
3978224,BROOKLYN,2016-01-31,55,37,0.0,10,9,6,1,False,1039
3978228,QUEENS,2016-01-31,55,37,0.0,10,9,6,1,False,740
3978218,MANHATTAN,2016-01-31,55,37,0.0,10,9,6,1,False,894
3978217,BRONX,2016-01-31,55,37,0.0,10,9,6,1,False,840
3978265,RICHMOND / STATEN ISLAND,2016-01-31,55,37,0.0,10,9,6,1,False,150
3985717,RICHMOND / STATEN ISLAND,2016-02-01,59,45,0.0,10,15,0,1,False,180
3985638,MANHATTAN,2016-02-01,59,45,0.0,10,15,0,1,False,1033
3985635,BRONX,2016-02-01,59,45,0.0,10,15,0,1,False,948
3985634,QUEENS,2016-02-01,59,45,0.0,10,15,0,1,False,789
3985633,BROOKLYN,2016-02-01,59,45,0.0,10,15,0,1,False,1174
3989757,BRONX,2016-02-02,51,38,0.0,10,9,1,1,False,944
3989759,QUEENS,2016-02-02,51,38,0.0,10,9,1,1,False,798
3989760,RICHMOND / STATEN ISLAND,2016-02-02,51,38,0.0,10,9,1,1,False,195
3989763,BROOKLYN,2016-02-02,51,38,0.0,10,9,1,1,False,1188
3989769,MANHATTAN,2016-02-02,51,38,0.0,10,9,1,1,False,952
3993850,RICHMOND / STATEN ISLAND,2016-02-03,57,42,0.0,10,22,2,1,False,186
3993845,MANHATTAN,2016-02-03,57,42,0.0,10,22,2,1,False,958
3993838,BROOKLYN,2016-02-03,57,42,0.0,10,22,2,1,False,1125
3993835,BRONX,2016-02-03,57,42,0.0,10,22,2,1,False,898
3993834,QUEENS,2016-02-03,57,42,0.0,10,22,2,1,False,737
3997738,RICHMOND / STATEN ISLAND,2016-02-04,58,44,0.69,10,24,3,1,False,187
3997739,BROOKLYN,2016-02-04,58,44,0.69,10,24,3,1,False,1188
3997740,BRONX,2016-02-04,58,44,0.69,10,24,3,1,False,946
3997741,MANHATTAN,2016-02-04,58,44,0.69,10,24,3,1,False,962
3997743,QUEENS,2016-02-04,58,44,0.69,10,24,3,1,False,744
4001801,RICHMOND / STATEN ISLAND,2016-02-05,43,32,0.31,10,23,4,1,False,190
4001774,BROOKLYN,2016-02-05,43,32,0.31,10,23,4,1,False,1137
4001768,QUEENS,2016-02-05,43,32,0.31,10,23,4,1,False,788
4001767,MANHATTAN,2016-02-05,43,32,0.31,10,23,4,1,False,1023
4001765,BRONX,2016-02-05,43,32,0.31,10,23,4,1,False,869
4005772,BRONX,2016-02-06,40,32,0.05,10,14,5,1,False,860
4005776,MANHATTAN,2016-02-06,40,32,0.05,10,14,5,1,False,971
4005778,QUEENS,2016-02-06,40,32,0.05,10,14,5,1,False,694
4005783,BROOKLYN,2016-02-06,40,32,0.05,10,14,5,1,False,1120
4005791,RICHMOND / STATEN ISLAND,2016-02-06,40,32,0.05,10,14,5,1,False,153
4009623,RICHMOND / STATEN ISLAND,2016-02-07,46,35,0.0,10,21,6,1,False,132
4009576,BRONX,2016-02-07,46,35,0.0,10,21,6,1,False,882
4009574,BROOKLYN,2016-02-07,46,35,0.0,10,21,6,1,False,1071
4009571,MANHATTAN,2016-02-07,46,35,0.0,10,21,6,1,False,837
4009570,QUEENS,2016-02-07,46,35,0.0,10,21,6,1,False,617
4013109,BRONX,2016-02-08,39,28,0.0,10,25,0,1,False,911
4013111,BROOKLYN,2016-02-08,39,28,0.0,10,25,0,1,False,1103
4013117,QUEENS,2016-02-08,39,28,0.0,10,25,0,1,False,708
4013118,MANHATTAN,2016-02-08,39,28,0.0,10,25,0,1,False,900
4013188,RICHMOND / STATEN ISLAND,2016-02-08,39,28,0.0,10,25,0,1,False,147
4016910,RICHMOND / STATEN ISLAND,2016-02-10,39,32,0.01,10,20,2,1,False,157
4016885,QUEENS,2016-02-10,39,32,0.01,10,20,2,1,False,738
4016887,MANHATTAN,2016-02-10,39,32,0.01,10,20,2,1,False,960
4016878,BROOKLYN,2016-02-10,39,32,0.01,10,20,2,1,False,1111
4016879,BRONX,2016-02-10,39,32,0.01,10,20,2,1,False,955
4020799,QUEENS,2016-02-11,32,20,0.0,10,29,3,1,False,711
4020800,BRONX,2016-02-11,32,20,0.0,10,29,3,1,False,922
4020805,MANHATTAN,2016-02-11,32,20,0.0,10,29,3,1,False,962
4020807,BROOKLYN,2016-02-11,32,20,0.0,10,29,3,1,False,1090
4020859,RICHMOND / STATEN ISLAND,2016-02-11,32,20,0.0,10,29,3,1,False,163
4024654,QUEENS,2016-02-12,27,17,0.0,10,22,4,1,False,718
4024647,BRONX,2016-02-12,27,17,0.0,10,22,4,1,False,899
4024649,MANHATTAN,2016-02-12,27,17,0.0,10,22,4,1,False,1018
4024652,BROOKLYN,2016-02-12,27,17,0.0,10,22,4,1,False,1078
4024664,RICHMOND / STATEN ISLAND,2016-02-12,27,17,0.0,10,22,4,1,False,159
4036129,MANHATTAN,2016-02-13,23,8,0.0,10,32,5,1,False,972
4036135,BROOKLYN,2016-02-13,23,8,0.0,10,32,5,1,False,1019
4036139,RICHMOND / STATEN ISLAND,2016-02-13,23,8,0.0,10,32,5,1,False,133
4036126,QUEENS,2016-02-13,23,8,0.0,10,32,5,1,False,696
4036123,BRONX,2016-02-13,23,8,0.0,10,32,5,1,False,802
4028557,RICHMOND / STATEN ISLAND,2016-02-14,17,1,0.0,10,24,6,1,False,154
4028525,MANHATTAN,2016-02-14,17,1,0.0,10,24,6,1,False,868
4028524,QUEENS,2016-02-14,17,1,0.0,10,24,6,1,False,689
4028519,BRONX,2016-02-14,17,1,0.0,10,24,6,1,False,798
4028527,BROOKLYN,2016-02-14,17,1,0.0,10,24,6,1,False,934
4031967,MANHATTAN,2016-02-16,57,35,0.49,10,32,1,1,False,1033
4031968,BROOKLYN,2016-02-16,57,35,0.49,10,32,1,1,False,1216
4031965,BRONX,2016-02-16,57,35,0.49,10,32,1,1,False,974
4031962,QUEENS,2016-02-16,57,35,0.49,10,32,1,1,False,788
4031975,RICHMOND / STATEN ISLAND,2016-02-16,57,35,0.49,10,32,1,1,False,150
4039745,BROOKLYN,2016-02-18,37,28,0.0,10,22,3,1,False,1069
4039746,BRONX,2016-02-18,37,28,0.0,10,22,3,1,False,876
4039748,MANHATTAN,2016-02-18,37,28,0.0,10,22,3,1,False,949
4039754,QUEENS,2016-02-18,37,28,0.0,10,22,3,1,False,718
4039759,RICHMOND / STATEN ISLAND,2016-02-18,37,28,0.0,10,22,3,1,False,165
4043522,MANHATTAN,2016-02-19,40,25,0.0,10,15,4,1,False,944
4043523,BRONX,2016-02-19,40,25,0.0,10,15,4,1,False,847
4043524,BROOKLYN,2016-02-19,40,25,0.0,10,15,4,1,False,1079
4043525,QUEENS,2016-02-19,40,25,0.0,10,15,4,1,False,781
4043593,RICHMOND / STATEN ISLAND,2016-02-19,40,25,0.0,10,15,4,1,False,150
4047328,RICHMOND / STATEN ISLAND,2016-02-20,61,40,0.0,10,17,5,1,False,153
4047325,BROOKLYN,2016-02-20,61,40,0.0,10,17,5,1,False,1136
4047327,MANHATTAN,2016-02-20,61,40,0.0,10,17,5,1,False,1002
4047323,QUEENS,2016-02-20,61,40,0.0,10,17,5,1,False,737
4047324,BRONX,2016-02-20,61,40,0.0,10,17,5,1,False,884
4051235,BRONX,2016-02-21,56,43,0.0,10,17,6,1,False,939
4051236,MANHATTAN,2016-02-21,56,43,0.0,10,17,6,1,False,853
4051238,BROOKLYN,2016-02-21,56,43,0.0,10,17,6,1,False,1054
4051239,QUEENS,2016-02-21,56,43,0.0,10,17,6,1,False,686
4051264,RICHMOND / STATEN ISLAND,2016-02-21,56,43,0.0,10,17,6,1,False,121
4054943,RICHMOND / STATEN ISLAND,2016-02-22,53,38,0.05,10,14,0,1,False,167
4054894,QUEENS,2016-02-22,53,38,0.05,10,14,0,1,False,830
4054893,BROOKLYN,2016-02-22,53,38,0.05,10,14,0,1,False,1174
4054888,BRONX,2016-02-22,53,38,0.05,10,14,0,1,False,983
4054892,MANHATTAN,2016-02-22,53,38,0.05,10,14,0,1,False,956
4058998,MANHATTAN,2016-02-24,61,37,0.3,8,39,2,1,False,961
4059000,BRONX,2016-02-24,61,37,0.3,8,39,2,1,False,977
4059004,QUEENS,2016-02-24,61,37,0.3,8,39,2,1,False,747
4059005,BROOKLYN,2016-02-24,61,37,0.3,8,39,2,1,False,1151
4059013,RICHMOND / STATEN ISLAND,2016-02-24,61,37,0.3,8,39,2,1,False,163
4063005,QUEENS,2016-02-25,61,39,1.48,10,28,3,1,False,817
4062999,BROOKLYN,2016-02-25,61,39,1.48,10,28,3,1,False,1121
4063107,RICHMOND / STATEN ISLAND,2016-02-25,61,39,1.48,10,28,3,1,False,149
4062997,BRONX,2016-02-25,61,39,1.48,10,28,3,1,False,926
4062998,MANHATTAN,2016-02-25,61,39,1.48,10,28,3,1,False,969
4066979,BRONX,2016-02-26,39,29,0.0,10,29,4,1,False,1004
