,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,CALLS_PER_DAY_NYC
1697,2017-11-17,49,41,0.08,10,26,4,4,False,3985.0
1698,2017-11-18,56,37,0.0,10,15,5,4,False,3900.0
1699,2017-11-19,60,39,0.33,10,32,6,4,False,3671.0
1700,2017-11-20,48,38,0.02,10,21,0,4,False,4045.0
1701,2017-11-21,59,43,0.0,10,18,1,4,False,3922.0
1702,2017-11-22,55,37,0.0,10,25,2,4,False,4057.0
1703,2017-11-23,44,34,0.16,10,20,3,4,True,3383.0
1704,2017-11-24,51,38,0.0,10,9,4,4,False,3896.0
1705,2017-11-25,58,42,0.0,10,15,5,4,False,3844.0
1706,2017-11-26,53,42,0.0,10,24,6,4,False,3520.0
1707,2017-11-27,52,42,0.0,10,21,0,4,False,4281.0
1708,2017-11-28,53,37,0.0,10,14,1,4,False,4036.0
1709,2017-11-29,63,44,0.0,10,18,2,4,False,4132.0
1710,2017-11-30,53,40,0.0,10,14,3,4,False,4052.0
1711,2017-12-01,52,43,0.02,10,16,4,1,False,4353.0
1712,2017-12-03,48,43,0.0,10,9,6,1,False,3824.0
1713,2017-12-04,50,41,0.0,10,13,0,1,False,4340.0
1714,2017-12-05,60,50,0.0,10,21,1,1,False,4213.0
1715,2017-12-06,58,41,0.69,10,22,2,1,False,4124.0
1716,2017-12-07,45,40,0.0,10,25,3,1,False,4096.0
1717,2017-12-08,40,36,0.0,10,13,4,1,False,4124.0
1718,2017-12-09,37,31,0.0,10,15,5,1,False,3786.0
1719,2017-12-10,40,32,0.34,10,18,6,1,False,3778.0
1720,2017-12-11,42,35,0.0,10,15,0,1,False,4296.0
1721,2017-12-12,51,32,0.0,10,32,1,1,False,4143.0
1722,2017-12-13,33,22,0.0,10,35,2,1,False,3919.0
1723,2017-12-14,33,24,0.05,10,22,3,1,False,4080.0
1724,2017-12-15,29,23,0.02,10,15,4,1,False,4503.0
1725,2017-12-16,40,26,0.13,10,21,5,1,False,3890.0
1726,2017-12-17,37,34,0.0,10,9,6,1,False,3828.0
1727,2017-12-18,47,35,0.02,10,12,0,1,False,4340.0
1728,2017-12-19,56,47,0.0,10,18,1,1,False,4155.0
1729,2017-12-20,52,36,0.0,10,23,2,1,False,4026.0
1730,2017-12-21,41,34,0.0,10,13,3,1,False,4097.0
1731,2017-12-22,51,36,0.0,10,14,4,1,False,4379.0
1732,2017-12-23,53,37,0.05,10,18,5,1,False,3920.0
1733,2017-12-24,41,36,0.49,10,18,6,1,False,3592.0
1734,2017-12-25,39,28,0.23,10,31,0,1,True,3401.0
1735,2017-12-26,28,24,0.0,10,23,1,1,False,3814.0
1736,2017-12-27,25,18,0.0,10,18,2,1,False,3944.0
1737,2017-12-28,19,12,0.0,10,24,3,1,False,3928.0
1738,2017-12-29,21,12,0.0,10,18,4,1,False,4011.0
1739,2017-12-30,23,18,0.0,10,17,5,1,False,4021.0
1740,2017-12-31,21,10,0.48,10,23,6,1,False,3734.0
1741,2018-01-01,19,8,0.0,10,22,0,1,True,4653.0
1742,2018-01-02,26,14,0.0,10,21,1,1,False,4242.0
1743,2018-01-03,30,18,0.0,10,16,2,1,False,4602.0
1744,2018-01-04,29,20,0.02,10,37,3,1,False,4000.0
1745,2018-01-05,19,11,6.54,10,31,4,1,False,4873.0
1746,2018-01-06,14,8,0.0,10,32,5,1,False,4427.0
1747,2018-01-07,18,6,0.0,10,21,6,1,False,4045.0
1748,2018-01-09,43,31,1.29,10,21,1,1,False,4622.0
1749,2018-01-10,40,28,0.0,10,10,2,1,False,4610.0
1750,2018-01-11,47,35,0.0,10,8,3,1,False,4630.0
1751,2018-01-12,60,38,0.01,10,20,4,1,False,4775.0
1752,2018-01-13,52,20,0.79,10,28,5,1,False,4108.0
1753,2018-01-14,23,16,0.0,10,22,6,1,False,3741.0
1754,2018-01-15,29,17,0.0,10,18,0,1,True,3932.0
1755,2018-01-16,34,25,0.0,10,10,1,1,False,4379.0
1756,2018-01-17,36,23,0.05,10,17,2,1,False,3978.0
1757,2018-01-18,33,21,0.12,10,20,3,1,False,4193.0
1758,2018-01-19,39,26,0.0,10,15,4,1,False,4188.0
1759,2018-01-20,54,38,0.0,10,21,5,1,False,4161.0
1760,2018-01-21,52,43,0.0,10,9,6,1,False,3976.0
1761,2018-01-22,43,37,0.0,10,16,0,1,False,4526.0
1762,2018-01-23,59,36,0.03,10,20,1,1,False,4289.0
1763,2018-01-24,45,28,0.28,10,24,2,1,False,4202.0
1764,2018-01-25,35,24,0.0,10,21,3,1,False,4051.0
1765,2018-01-26,38,28,0.0,10,10,4,1,False,4262.0
1766,2018-01-27,56,36,0.0,10,17,5,1,False,4091.0
1767,2018-01-28,54,42,0.19,10,16,6,1,False,3851.0
1768,2018-01-29,43,35,0.08,10,21,0,1,False,4177.0
1769,2018-01-30,37,26,0.06,10,28,1,1,False,4227.0
1770,2018-01-31,33,19,0.0,10,21,2,1,False,4129.0
1771,2018-02-01,44,33,0.0,10,12,3,1,False,4274.0
1772,2018-02-02,39,18,0.23,10,32,4,1,False,4345.0
1773,2018-02-03,31,17,0.0,10,18,5,1,False,4028.0
1774,2018-02-04,47,31,0.0,10,15,6,1,False,4063.0
1775,2018-02-05,41,28,1.01,10,30,0,1,False,4553.0
1776,2018-02-06,38,28,0.0,10,10,1,1,False,4286.0
1777,2018-02-07,46,30,0.0,10,28,2,1,False,4165.0
1778,2018-02-08,34,27,0.85,10,22,3,1,False,4405.0
1779,2018-02-09,39,28,0.0,10,16,4,1,False,4434.0
1780,2018-02-10,51,39,0.0,10,10,5,1,False,4264.0
1781,2018-02-11,58,42,0.82,10,15,6,1,False,4049.0
1782,2018-02-12,62,34,0.99,10,22,0,1,False,4521.0
1783,2018-02-13,37,27,0.0,10,15,1,1,False,4414.0
1784,2018-02-14,53,36,0.01,10,15,2,1,False,4448.0
1785,2018-02-15,60,46,0.13,10,14,3,1,False,4558.0
1786,2018-02-16,59,37,0.16,10,26,4,1,False,4455.0
1787,2018-02-17,39,30,0.05,10,16,5,1,False,3976.0
1788,2018-02-18,45,33,0.62,10,20,6,1,False,3777.0
1789,2018-02-19,49,34,0.0,10,14,0,1,True,3765.0
1790,2018-02-20,69,48,0.03,10,18,1,1,False,4320.0
1791,2018-02-21,78,50,0.0,10,16,2,1,False,4325.0
1792,2018-02-22,57,37,0.02,10,15,3,1,False,4031.0
1793,2018-02-23,44,37,0.11,10,15,4,1,False,3885.0
1794,2018-02-24,53,43,0.07,10,15,5,1,False,3806.0
1795,2018-02-25,45,40,0.62,10,20,6,1,False,3514.0
1796,2018-02-26,52,44,0.22,10,15,0,1,False,4156.0
1797,2018-02-27,57,40,0.0,10,15,1,1,False,3944.0
1798,2018-02-28,61,43,0.0,10,15,2,1,False,4064.0
1799,2018-03-01,58,43,0.0,10,15,3,2,False,4156.0
1800,2018-03-02,44,36,1.47,10,37,4,2,False,3956.0
1801,2018-03-03,46,38,0.71,10,30,5,2,False,3720.0
1802,2018-03-04,44,35,0.0,10,26,6,2,False,3708.0
1803,2018-03-05,41,35,0.0,10,23,0,2,False,3984.0
1804,2018-03-06,46,35,0.0,10,16,1,2,False,4092.0
1805,2018-03-07,39,34,0.1,10,30,2,2,False,3577.0
1806,2018-03-08,41,34,0.8,10,16,3,2,False,4116.0
1807,2018-03-09,44,32,0.0,10,28,4,2,False,4174.0
1808,2018-03-10,41,33,0.0,10,20,5,2,False,3821.0
1809,2018-03-11,46,34,0.0,10,18,6,2,False,3549.0
1810,2018-03-12,42,33,0.0,10,20,0,2,False,4135.0
1811,2018-03-13,41,34,0.21,10,24,1,2,False,3796.0
1812,2018-03-14,42,33,0.05,10,24,2,2,False,4031.0
1813,2018-03-15,48,34,0.0,10,22,3,2,False,4063.0
1814,2018-03-16,39,33,0.0,10,30,4,2,False,4085.0
1815,2018-03-17,48,29,0.0,10,22,5,2,False,3883.0
1816,2018-03-18,44,30,0.0,10,20,6,2,False,3650.0
1817,2018-03-19,47,34,0.0,10,14,0,2,False,4183.0
1818,2018-03-20,39,31,0.0,10,20,1,2,False,3974.0
1819,2018-03-21,40,32,0.0,10,32,2,2,False,3312.0
1820,2018-03-22,51,33,0.64,10,20,3,2,False,4064.0
1821,2018-03-23,50,37,0.0,10,17,4,2,False,4347.0
1822,2018-03-24,50,37,0.0,10,20,5,2,False,3925.0
1823,2018-03-25,43,35,0.0,10,21,6,2,False,3749.0
1824,2018-03-26,49,34,0.0,10,18,0,2,False,4173.0
1825,2018-03-27,44,35,0.0,10,10,1,2,False,4078.0
1826,2018-03-28,52,39,0.04,10,12,2,2,False,4084.0
1827,2018-03-29,52,46,0.0,10,12,3,2,False,4079.0
1828,2018-03-30,57,43,0.02,10,21,4,2,False,3985.0
1829,2018-03-31,56,40,0.04,10,23,5,2,False,3936.0
1830,2018-04-01,58,44,0.0,10,16,6,2,False,3677.0
1831,2018-04-02,43,32,0.4,10,16,0,2,False,3757.0
1832,2018-04-03,43,39,0.15,10,14,1,2,False,3910.0
1833,2018-04-04,56,41,0.28,10,30,2,2,False,3960.0
1834,2018-04-05,45,35,0.11,10,32,3,2,False,3957.0
1835,2018-04-06,62,37,0.0,10,21,4,2,False,3951.0
1836,2018-04-07,49,39,0.09,10,20,5,2,False,3901.0
1837,2018-04-08,44,33,0.0,10,28,6,2,False,3595.0
1838,2018-04-09,48,33,0.0,10,16,0,2,False,3946.0
1839,2018-04-10,50,40,0.0,10,14,1,2,False,3961.0
1840,2018-04-11,50,39,0.0,10,15,2,2,False,3917.0
1841,2018-04-12,60,46,0.0,10,16,3,2,False,4111.0
1842,2018-04-13,82,58,0.0,10,15,4,2,False,4539.0
1843,2018-04-14,68,46,0.0,10,21,5,2,False,4431.0
1844,2018-04-15,46,39,0.0,10,28,6,2,False,3667.0
1845,2018-04-16,61,39,1.24,10,29,0,2,False,4097.0
1846,2018-04-17,47,42,1.62,10,21,1,2,False,3988.0
1847,2018-04-18,54,39,0.0,10,17,2,2,False,4140.0
1848,2018-04-19,48,40,0.07,10,25,3,2,False,4029.0
1849,2018-04-20,50,38,0.08,10,22,4,2,False,4063.0
1850,2018-04-21,62,41,0.0,10,16,5,2,False,4055.0
1851,2018-04-22,64,47,0.0,10,17,6,2,False,3950.0
1852,2018-04-23,63,45,0.0,10,14,0,2,False,4345.0
1853,2018-04-24,65,47,0.0,10,17,1,2,False,4254.0
1854,2018-04-25,61,50,0.42,10,20,2,2,False,3974.0
1855,2018-04-26,70,54,0.29,10,25,3,2,False,4307.0
1856,2018-04-27,57,49,0.0,10,15,4,2,False,4141.0
1857,2018-04-28,65,51,0.05,10,18,5,2,False,4080.0
1858,2018-04-29,57,48,0.22,10,25,6,2,False,3810.0
1859,2018-04-30,51,44,0.0,10,24,0,2,False,4082.0
1860,2018-05-01,81,50,0.0,10,20,1,2,False,4273.0
1861,2018-05-02,89,66,0.0,10,23,2,2,False,4705.0
1862,2018-05-03,93,71,0.0,10,21,3,2,False,4887.0
1863,2018-05-04,81,69,0.01,10,22,4,2,False,4868.0
1864,2018-05-05,77,61,0.0,10,23,5,2,False,4402.0
1865,2018-05-06,68,54,0.0,10,15,6,2,False,4203.0
1866,2018-05-07,75,55,0.0,10,15,0,2,False,4594.0
1867,2018-05-08,71,54,0.0,10,10,1,2,False,4397.0
1868,2018-05-09,74,54,0.0,10,12,2,2,False,4321.0
1869,2018-05-10,65,56,0.0,10,15,3,2,False,4286.0
1870,2018-05-11,72,61,0.19,10,18,4,2,False,4597.0
1871,2018-05-12,63,53,0.06,10,14,5,2,False,3934.0
1872,2018-05-13,55,53,0.14,10,12,6,2,False,3746.0
1873,2018-05-14,70,52,0.1,10,14,0,2,False,4218.0
1874,2018-05-15,90,60,0.0,10,45,1,2,False,4533.0
1875,2018-05-16,65,55,0.44,10,14,2,2,False,4197.0
1876,2018-05-17,73,55,0.64,10,10,3,2,False,4393.0
1877,2018-05-18,67,56,0.02,10,20,4,2,False,4343.0
1878,2018-05-19,56,51,0.2,10,16,5,2,False,3919.0
1879,2018-05-20,83,55,0.44,10,17,6,2,False,4470.0
1880,2018-05-22,69,56,0.0,10,15,1,2,False,4217.0
1881,2018-05-23,82,57,0.42,10,16,2,2,False,4589.0
1882,2018-05-24,85,66,0.0,10,15,3,2,False,4534.0
1883,2018-05-25,88,68,0.0,10,18,4,2,False,4797.0
1884,2018-05-26,91,75,0.0,10,16,5,2,False,4643.0
1885,2018-05-27,82,57,0.12,10,25,6,2,False,3853.0
1886,2018-05-28,69,56,0.41,10,14,0,2,True,3716.0
1887,2018-05-29,87,62,0.0,10,13,1,2,False,4799.0
1888,2018-05-30,76,61,0.0,10,14,2,2,False,4218.0
1889,2018-05-31,69,62,0.0,10,13,3,2,False,4013.0
1890,2018-06-01,81,64,0.08,10,10,4,3,False,4590.0
1891,2018-06-02,87,69,0.02,10,18,5,3,False,4667.0
1892,2018-06-03,72,54,0.02,10,17,6,3,False,3915.0
1893,2018-06-04,70,52,0.64,10,18,0,3,False,4320.0
1894,2018-06-05,76,59,0.0,10,17,1,3,False,4280.0
1895,2018-06-06,70,60,0.0,10,13,2,3,False,4208.0
1896,2018-06-07,71,61,0.0,10,16,3,3,False,4197.0
1897,2018-06-08,82,62,0.0,10,16,4,3,False,4607.0
1898,2018-06-09,80,69,0.0,10,14,5,3,False,4478.0
1899,2018-06-10,72,64,0.0,10,14,6,3,False,4083.0
1900,2018-06-11,73,60,0.01,10,17,0,3,False,4331.0
1901,2018-06-12,74,60,0.0,10,20,1,3,False,4287.0
1902,2018-06-13,80,65,0.0,10,13,2,3,False,4281.0
1903,2018-06-14,85,70,0.03,10,21,3,3,False,4433.0
1904,2018-06-15,76,65,0.0,10,18,4,3,False,4500.0
1905,2018-06-16,86,68,0.0,10,14,5,3,False,4615.0
1906,2018-06-17,90,68,0.0,10,15,6,3,False,4495.0
1907,2018-06-18,92,74,0.0,10,24,0,3,False,4974.0
1908,2018-06-19,88,77,0.1,10,16,1,3,False,4636.0
1909,2018-06-20,83,70,0.0,10,13,2,3,False,4570.0
1910,2018-06-21,86,66,1.09,10,13,3,3,False,4534.0
1911,2018-06-22,74,65,0.0,10,16,4,3,False,4442.0
1912,2018-06-23,66,63,0.1,10,17,5,3,False,4036.0
1913,2018-06-24,87,66,0.0,10,17,6,3,False,4418.0
1914,2018-06-25,81,69,0.01,10,18,0,3,False,4521.0
1915,2018-06-26,76,64,0.0,10,16,1,3,False,4256.0
1916,2018-06-27,75,68,0.0,10,20,2,3,False,4029.0
1917,2018-06-28,86,71,0.52,10,17,3,3,False,4330.0
1918,2018-06-29,91,72,1.03,10,16,4,3,False,4610.0
1919,2018-06-30,95,74,0.0,10,12,5,3,False,4775.0
1920,2018-07-01,96,79,0.0,10,12,6,3,False,4545.0
1921,2018-07-02,94,78,0.0,10,18,0,3,False,4702.0
1922,2018-07-03,91,79,0.0,10,14,1,3,False,4502.0
1923,2018-07-04,89,78,0.01,10,15,2,3,True,4381.0
1924,2018-07-05,90,78,0.0,10,20,3,3,False,4981.0
1925,2018-07-06,83,73,0.05,10,20,4,3,False,4298.0
1926,2018-07-07,77,64,0.04,10,20,5,3,False,3936.0
1927,2018-07-08,82,67,0.0,10,12,6,3,False,3888.0
1928,2018-07-09,89,70,0.0,10,17,0,3,False,4184.0
1929,2018-07-11,86,76,0.0,10,14,2,3,False,4429.0
1930,2018-07-12,85,68,0.59,10,16,3,3,False,4298.0
1931,2018-07-13,84,71,0.0,10,15,4,3,False,4360.0
1932,2018-07-14,90,74,0.0,10,15,5,3,False,4472.0
1933,2018-07-15,86,72,0.99,10,22,6,3,False,4087.0
1934,2018-07-16,92,78,0.04,10,20,0,3,False,4564.0
1935,2018-07-17,88,73,0.0,10,17,1,3,False,4441.0
1936,2018-07-18,85,71,1.6,10,17,2,3,False,4441.0
1937,2018-07-19,83,69,0.0,10,13,3,3,False,4254.0
1938,2018-07-20,82,70,0.0,10,14,4,3,False,4293.0
1939,2018-07-21,77,67,0.0,10,21,5,3,False,4230.0
1940,2018-07-22,82,72,0.67,10,28,6,3,False,3859.0
1941,2018-07-23,86,76,0.4,10,26,0,3,False,4202.0
1942,2018-07-24,86,77,0.07,10,24,1,3,False,4339.0
1943,2018-07-25,80,74,0.6,10,21,2,3,False,4046.0
1944,2018-07-26,88,75,0.16,10,13,3,3,False,4267.0
1945,2018-07-27,89,73,0.0,10,15,4,3,False,4307.0
1946,2018-07-28,89,72,0.06,10,13,5,3,False,4264.0
1947,2018-07-29,84,73,0.0,10,14,6,3,False,4108.0
1948,2018-07-30,81,73,0.0,10,14,0,3,False,4353.0
1949,2018-07-31,82,71,0.0,10,12,1,3,False,4198.0
1950,2018-08-01,91,75,0.04,10,17,2,3,False,4216.0
1951,2018-08-02,89,79,0.0,10,18,3,3,False,4476.0
1952,2018-08-03,87,76,0.21,10,21,4,3,False,4453.0
1953,2018-08-04,88,73,0.19,10,13,5,3,False,4433.0
1954,2018-08-05,94,78,1.34,10,10,6,3,False,4415.0
1955,2018-08-06,95,81,0.0,10,14,0,3,False,4738.0
1956,2018-08-07,91,76,0.0,10,18,1,3,False,4497.0
1957,2018-08-08,91,77,0.0,10,15,2,3,False,4422.0
1958,2018-08-09,89,75,0.57,10,26,3,3,False,4519.0
1959,2018-08-10,90,76,0.0,10,14,4,3,False,4554.0
1960,2018-08-11,83,72,0.0,10,20,5,3,False,4031.0
1961,2018-08-12,83,73,1.47,10,14,6,3,False,4222.0
1962,2018-08-13,76,72,0.0,10,18,0,3,False,4213.0
1963,2018-08-14,87,73,0.61,10,14,1,3,False,4160.0
1964,2018-08-15,90,73,0.58,10,15,2,3,False,4342.0
1965,2018-08-16,92,79,0.0,10,14,3,3,False,4549.0
1966,2018-08-17,90,76,0.0,10,30,4,3,False,4566.0
1967,2018-08-18,89,73,0.65,10,20,5,3,False,4222.0
1968,2018-08-19,74,70,0.02,10,23,6,3,False,3914.0
1969,2018-08-20,76,69,0.13,10,17,0,3,False,4036.0
1970,2018-08-21,80,68,0.0,10,14,1,3,False,4152.0
1971,2018-08-22,86,73,0.35,10,17,2,3,False,4056.0
1972,2018-08-23,80,68,0.0,10,16,3,3,False,4070.0
1973,2018-08-24,84,70,0.0,10,16,4,3,False,4319.0
1974,2018-08-25,81,73,0.0,10,13,5,3,False,4218.0
1975,2018-08-26,85,72,0.0,10,17,6,3,False,4148.0
1976,2018-08-27,91,77,0.0,10,12,0,3,False,4401.0
1977,2018-08-28,97,81,0.0,10,17,1,3,False,4552.0
1978,2018-08-29,97,84,0.0,10,18,2,3,False,4480.0
1979,2018-08-30,90,80,0.0,10,15,3,3,False,4372.0
1980,2018-08-31,79,73,0.0,10,17,4,3,False,4082.0
1981,2018-09-01,78,70,0.02,10,14,5,4,False,4191.0
1982,2018-09-02,82,71,0.0,10,14,6,4,False,4086.0
1983,2018-09-03,92,77,0.0,10,15,0,4,True,4546.0
1984,2018-09-04,92,80,0.0,10,12,1,4,False,4603.0
1985,2018-09-05,90,79,0.0,10,15,2,4,False,4363.0
1986,2018-09-06,96,77,0.0,10,15,3,4,False,4500.0
1987,2018-09-07,77,72,0.22,10,17,4,4,False,4333.0
1988,2018-09-08,72,63,0.0,10,16,5,4,False,4003.0
1989,2018-09-09,65,59,0.03,10,23,6,4,False,3591.0
1990,2018-09-10,67,57,0.6,10,22,0,4,False,3888.0
1991,2018-09-11,75,64,0.61,10,15,1,4,False,3955.0
1992,2018-09-12,77,72,0.05,10,12,2,4,False,4340.0
1993,2018-09-13,76,70,0.23,10,15,3,4,False,4304.0
1994,2018-09-14,75,70,0.0,10,16,4,4,False,4373.0
1995,2018-09-15,81,69,0.0,10,12,5,4,False,4367.0
1996,2018-09-16,85,70,0.0,10,12,6,4,False,4323.0
1997,2018-09-17,79,71,0.0,10,15,0,4,False,4413.0
1998,2018-09-18,83,72,0.05,10,16,1,4,False,4382.0
1999,2018-09-19,82,71,1.98,10,10,2,4,False,4261.0
2000,2018-09-20,73,66,0.0,10,13,3,4,False,4312.0
2001,2018-09-21,74,69,0.0,10,20,4,4,False,4454.0
2002,2018-09-22,76,64,0.0,10,16,5,4,False,4220.0
2003,2018-09-23,67,62,0.0,10,14,6,4,False,3868.0
2004,2018-09-24,71,60,0.0,10,20,0,4,False,4131.0
2005,2018-09-25,76,60,0.19,10,24,1,4,False,4020.0
2006,2018-09-26,83,73,0.95,10,18,2,4,False,4526.0
2007,2018-09-27,74,63,0.14,10,16,3,4,False,4254.0
2008,2018-09-28,65,58,0.82,10,22,4,4,False,4184.0
2009,2018-09-29,75,60,0.02,10,13,5,4,False,4308.0
2010,2018-09-30,72,58,0.0,10,13,6,4,False,4109.0
2011,2018-10-01,78,65,0.0,10,14,0,4,False,4428.0
2012,2018-10-02,78,66,0.0,10,17,1,4,False,4579.0
2013,2018-10-03,77,67,0.56,10,14,2,4,False,4471.0
2014,2018-10-04,78,64,0.0,10,13,3,4,False,4628.0
2015,2018-10-05,73,61,0.04,10,17,4,4,False,4565.0
2016,2018-10-06,69,64,0.0,10,12,5,4,False,4162.0
2017,2018-10-07,81,70,0.0,10,10,6,4,False,4351.0
2018,2018-10-08,73,65,0.0,10,14,0,4,True,3859.0
2019,2018-10-09,77,67,0.0,10,13,1,4,False,4464.0
2020,2018-10-10,82,71,0.0,10,14,2,4,False,4587.0
2021,2018-10-11,80,72,0.0,10,17,3,4,False,4494.0
2022,2018-10-12,72,54,1.15,10,25,4,4,False,4411.0
2023,2018-10-13,58,49,0.02,10,16,5,4,False,4024.0
2024,2018-10-14,60,52,0.03,10,10,6,4,False,3896.0
2025,2018-10-15,70,55,0.02,10,23,0,4,False,4509.0
2026,2018-10-16,63,49,0.04,10,26,1,4,False,4065.0
2027,2018-10-17,63,50,0.0,10,23,2,4,False,4269.0
2028,2018-10-18,52,44,0.0,10,23,3,4,False,4070.0
2029,2018-10-19,62,47,0.0,10,20,4,4,False,4354.0
2030,2018-10-20,65,55,0.07,10,20,5,4,False,4407.0
2031,2018-10-21,54,43,0.0,10,29,6,4,False,3732.0
2032,2018-10-22,58,43,0.0,10,14,0,4,False,4098.0
2033,2018-10-23,76,47,0.0,10,20,1,4,False,4319.0
2034,2018-10-24,55,47,0.0,10,26,2,4,False,4152.0
2035,2018-10-25,52,43,0.0,10,21,3,4,False,4299.0
2036,2018-10-26,50,42,0.0,10,15,4,4,False,4212.0
2037,2018-10-27,52,45,0.66,10,37,5,4,False,4020.0
2038,2018-10-28,54,47,0.36,10,15,6,4,False,3852.0
2039,2018-10-29,57,49,0.07,10,18,0,4,False,4306.0
2040,2018-10-31,64,47,0.0,10,17,2,4,False,4169.0
2041,2018-11-01,70,58,0.0,10,10,3,4,False,4708.0
2042,2018-11-03,66,52,0.33,10,30,5,4,False,4011.0
2043,2018-11-04,56,47,0.0,10,14,6,4,False,4121.0
2044,2018-11-05,55,49,0.0,10,23,0,4,False,4342.0
2045,2018-11-06,61,50,0.36,10,15,1,4,False,4046.0
2046,2018-11-07,64,53,0.82,10,17,2,4,False,4314.0
2047,2018-11-08,57,46,0.0,10,15,3,4,False,4260.0
2048,2018-11-09,54,43,0.0,10,21,4,4,False,4331.0
2049,2018-11-10,50,38,0.74,10,30,5,4,False,3802.0
2050,2018-11-11,47,36,0.0,10,16,6,4,False,3668.0
2051,2018-11-12,49,39,0.0,10,8,0,4,True,3752.0
2052,2018-11-13,54,44,0.72,10,22,1,4,False,4005.0
2053,2018-11-14,43,33,0.43,10,25,2,4,False,3812.0
2054,2018-11-15,40,30,0.0,10,31,3,4,False,4451.0
2055,2018-11-16,46,37,1.23,10,30,4,4,False,4049.0
2056,2018-11-17,48,40,0.04,10,17,5,4,False,3946.0
2057,2018-11-18,44,40,0.0,10,13,6,4,False,3749.0
2058,2018-11-19,51,41,0.0,10,10,0,4,False,4288.0
2059,2018-11-20,47,41,0.0,10,20,1,4,False,3969.0
2060,2018-11-21,45,29,0.0,10,28,2,4,False,3845.0
2061,2018-11-22,29,19,0.0,10,24,3,4,True,3338.0
2062,2018-11-23,32,17,0.0,10,13,4,4,False,3816.0
2063,2018-11-24,49,32,0.0,10,28,5,4,False,3669.0
2064,2018-11-25,54,46,1.53,10,26,6,4,False,3616.0
2065,2018-11-26,53,44,0.0,10,28,0,4,False,4264.0
2066,2018-11-27,47,38,0.88,10,24,1,4,False,4128.0
2067,2018-11-28,42,38,0.0,10,26,2,4,False,4053.0
2068,2018-11-29,46,40,0.0,10,29,3,4,False,4228.0
2069,2018-11-30,43,39,0.0,10,10,4,4,False,4287.0
2070,2018-12-01,45,38,0.01,10,10,5,1,False,4078.0
2071,2018-12-02,57,43,0.43,10,16,6,1,False,3916.0
2072,2018-12-03,56,46,0.41,10,20,0,1,False,4330.0
2073,2018-12-04,43,32,0.0,10,23,1,1,False,4234.0
2074,2018-12-05,38,29,0.0,10,15,2,1,False,4079.0
2075,2018-12-06,40,32,0.0,10,21,3,1,False,4015.0
2076,2018-12-07,40,29,0.0,10,21,4,1,False,4250.0
2077,2018-12-08,36,26,0.0,10,15,5,1,False,3930.0
2078,2018-12-09,36,30,0.0,10,14,6,1,False,3721.0
2079,2018-12-10,40,30,0.0,10,15,0,1,False,4159.0
2080,2018-12-11,40,30,0.0,10,17,1,1,False,4036.0
2081,2018-12-12,40,34,0.0,10,17,2,1,False,4247.0
2082,2018-12-13,42,33,0.0,10,17,3,1,False,3998.0
2083,2018-12-14,52,39,0.07,10,16,4,1,False,4519.0
2084,2018-12-15,50,46,0.23,10,20,5,1,False,4274.0
2085,2018-12-16,45,37,0.32,10,29,6,1,False,3740.0
2086,2018-12-17,46,38,0.98,10,29,0,1,False,4442.0
2087,2018-12-18,40,29,0.0,10,33,1,1,False,4105.0
2088,2018-12-19,42,27,0.0,10,15,2,1,False,4126.0
2089,2018-12-20,46,37,0.0,10,16,3,1,False,4352.0
2090,2018-12-21,61,52,1.07,10,26,4,1,False,4534.0
2091,2018-12-22,52,41,0.86,10,30,5,1,False,4097.0
2092,2018-12-23,43,37,0.0,10,18,6,1,False,3811.0
2093,2018-12-24,43,36,0.08,10,18,0,1,False,3850.0
2094,2018-12-25,40,34,0.01,10,17,1,1,True,3497.0
2095,2018-12-26,43,33,0.0,10,15,2,1,False,4037.0
2096,2018-12-27,43,39,0.0,10,14,3,1,False,3958.0
2097,2018-12-28,58,44,0.18,10,18,4,1,False,4254.0
2098,2018-12-30,39,33,0.0,10,12,6,1,False,3861.0
2099,2018-12-31,47,36,0.0,10,15,0,1,False,3959.0
